Emily,F,25055,2001.txt
Madison,F,22164,2001.txt
Hannah,F,20712,2001.txt
Ashley,F,16526,2001.txt
Alexis,F,16401,2001.txt
Sarah,F,15896,2001.txt
Samantha,F,15862,2001.txt
Abigail,F,14807,2001.txt
Elizabeth,F,14784,2001.txt
Olivia,F,13978,2001.txt
Jessica,F,13920,2001.txt
Taylor,F,13690,2001.txt
Emma,F,13307,2001.txt
Alyssa,F,13269,2001.txt
Lauren,F,12781,2001.txt
Grace,F,12088,2001.txt
Kayla,F,11891,2001.txt
Brianna,F,11774,2001.txt
Anna,F,10574,2001.txt
Megan,F,10298,2001.txt
Victoria,F,10179,2001.txt
Destiny,F,9748,2001.txt
Sydney,F,9637,2001.txt
Rachel,F,9537,2001.txt
Jasmine,F,8955,2001.txt
Jennifer,F,8923,2001.txt
Julia,F,8837,2001.txt
Isabella,F,8834,2001.txt
Morgan,F,8735,2001.txt
Chloe,F,8177,2001.txt
Kaitlyn,F,8162,2001.txt
Natalie,F,8048,2001.txt
Hailey,F,8030,2001.txt
Haley,F,8010,2001.txt
Katherine,F,7879,2001.txt
Nicole,F,7816,2001.txt
Sophia,F,7160,2001.txt
Alexandra,F,7041,2001.txt
Amanda,F,6966,2001.txt
Mackenzie,F,6934,2001.txt
Maria,F,6840,2001.txt
Savannah,F,6737,2001.txt
Stephanie,F,6607,2001.txt
Allison,F,6211,2001.txt
Jenna,F,6142,2001.txt
Rebecca,F,5883,2001.txt
Jordan,F,5803,2001.txt
Andrea,F,5746,2001.txt
Mary,F,5729,2001.txt
Gabrielle,F,5607,2001.txt
Amber,F,5573,2001.txt
Katelyn,F,5440,2001.txt
Faith,F,5409,2001.txt
Makayla,F,5317,2001.txt
Sierra,F,5237,2001.txt
Madeline,F,5222,2001.txt
Brooke,F,5211,2001.txt
Sara,F,5151,2001.txt
Michelle,F,5029,2001.txt
Erin,F,4957,2001.txt
Kimberly,F,4881,2001.txt
Caroline,F,4862,2001.txt
Danielle,F,4788,2001.txt
Vanessa,F,4671,2001.txt
Zoe,F,4644,2001.txt
Kaylee,F,4619,2001.txt
Trinity,F,4479,2001.txt
Shelby,F,4367,2001.txt
Bailey,F,4340,2001.txt
Jacqueline,F,4299,2001.txt
Paige,F,4273,2001.txt
Autumn,F,4191,2001.txt
Courtney,F,4175,2001.txt
Melissa,F,4145,2001.txt
Jada,F,3983,2001.txt
Mia,F,3918,2001.txt
Angela,F,3912,2001.txt
Alexa,F,3898,2001.txt
Marissa,F,3853,2001.txt
Christina,F,3741,2001.txt
Catherine,F,3730,2001.txt
Claire,F,3641,2001.txt
Gabriella,F,3613,2001.txt
Leslie,F,3612,2001.txt
Mariah,F,3585,2001.txt
Laura,F,3555,2001.txt
Leah,F,3520,2001.txt
Isabel,F,3490,2001.txt
Caitlin,F,3455,2001.txt
Molly,F,3414,2001.txt
Alexandria,F,3404,2001.txt
Ariana,F,3376,2001.txt
Angelina,F,3368,2001.txt
Breanna,F,3368,2001.txt
Kylie,F,3353,2001.txt
Aaliyah,F,3352,2001.txt
Kathryn,F,3329,2001.txt
Jade,F,3279,2001.txt
Kelsey,F,3267,2001.txt
Katie,F,3264,2001.txt
Briana,F,3235,2001.txt
Diana,F,3195,2001.txt
Lily,F,3193,2001.txt
Angel,F,3080,2001.txt
Lindsey,F,3050,2001.txt
Riley,F,3044,2001.txt
Cassidy,F,3029,2001.txt
Arianna,F,3015,2001.txt
Mikayla,F,3014,2001.txt
Maya,F,3010,2001.txt
Audrey,F,2950,2001.txt
Lillian,F,2949,2001.txt
Isabelle,F,2943,2001.txt
Amy,F,2936,2001.txt
Brittany,F,2929,2001.txt
Sabrina,F,2921,2001.txt
Melanie,F,2912,2001.txt
Margaret,F,2895,2001.txt
Cheyenne,F,2875,2001.txt
Jillian,F,2846,2001.txt
Madelyn,F,2844,2001.txt
Cassandra,F,2834,2001.txt
Jocelyn,F,2827,2001.txt
Kelly,F,2814,2001.txt
Gabriela,F,2732,2001.txt
Evelyn,F,2692,2001.txt
