Emily,F,26181,1998.txt
Hannah,F,21373,1998.txt
Samantha,F,20193,1998.txt
Sarah,F,19879,1998.txt
Ashley,F,19874,1998.txt
Alexis,F,19778,1998.txt
Taylor,F,18572,1998.txt
Jessica,F,18235,1998.txt
Madison,F,17786,1998.txt
Elizabeth,F,15186,1998.txt
Alyssa,F,13710,1998.txt
Kayla,F,13422,1998.txt
Megan,F,13253,1998.txt
Lauren,F,12907,1998.txt
Rachel,F,12201,1998.txt
Victoria,F,12146,1998.txt
Brianna,F,12047,1998.txt
Abigail,F,11099,1998.txt
Amanda,F,10912,1998.txt
Jennifer,F,10689,1998.txt
Olivia,F,10610,1998.txt
Emma,F,10437,1998.txt
Morgan,F,10217,1998.txt
Nicole,F,9911,1998.txt
Brittany,F,9843,1998.txt
Jasmine,F,9484,1998.txt
Alexandra,F,8606,1998.txt
Sydney,F,8550,1998.txt
Stephanie,F,8490,1998.txt
Rebecca,F,8419,1998.txt
Anna,F,8378,1998.txt
Julia,F,8327,1998.txt
Katherine,F,8204,1998.txt
Destiny,F,8153,1998.txt
Kaitlyn,F,7936,1998.txt
Haley,F,7935,1998.txt
Amber,F,7929,1998.txt
Allison,F,7861,1998.txt
Courtney,F,7554,1998.txt
Natalie,F,7546,1998.txt
Danielle,F,7368,1998.txt
Jordan,F,7112,1998.txt
Maria,F,6817,1998.txt
Savannah,F,6463,1998.txt
Mary,F,6443,1998.txt
Brooke,F,6344,1998.txt
Gabrielle,F,6200,1998.txt
Sara,F,6007,1998.txt
Shelby,F,5893,1998.txt
Madeline,F,5869,1998.txt
Sierra,F,5840,1998.txt
Vanessa,F,5830,1998.txt
Kimberly,F,5721,1998.txt
Grace,F,5719,1998.txt
Michelle,F,5559,1998.txt
Kelsey,F,5550,1998.txt
Erin,F,5472,1998.txt
Katelyn,F,5367,1998.txt
Melissa,F,5354,1998.txt
Bailey,F,5196,1998.txt
Andrea,F,5131,1998.txt
Mariah,F,5085,1998.txt
Paige,F,4975,1998.txt
Mackenzie,F,4890,1998.txt
Jenna,F,4864,1998.txt
Marissa,F,4720,1998.txt
Tiffany,F,4612,1998.txt
Sabrina,F,4607,1998.txt
Christina,F,4531,1998.txt
