Jennifer,F,63604,1972.txt
Michelle,F,29284,1972.txt
Lisa,F,27547,1972.txt
Kimberly,F,26293,1972.txt
Amy,F,25873,1972.txt
Angela,F,23556,1972.txt
Melissa,F,22501,1972.txt
Stephanie,F,16886,1972.txt
Heather,F,16324,1972.txt
Nicole,F,15750,1972.txt
Tammy,F,14210,1972.txt
Julie,F,14070,1972.txt
Mary,F,13760,1972.txt
Rebecca,F,13255,1972.txt
Elizabeth,F,12187,1972.txt
Christine,F,11988,1972.txt
Laura,F,11771,1972.txt
Tina,F,11519,1972.txt
Tracy,F,11437,1972.txt
Dawn,F,11341,1972.txt
Karen,F,11180,1972.txt
Shannon,F,10964,1972.txt
Kelly,F,10944,1972.txt
Susan,F,10575,1972.txt
Cynthia,F,10173,1972.txt
Christina,F,10170,1972.txt
Patricia,F,9601,1972.txt
Lori,F,9433,1972.txt
Wendy,F,8533,1972.txt
Andrea,F,8015,1972.txt
Sandra,F,7914,1972.txt
Maria,F,7701,1972.txt
Stacy,F,7602,1972.txt
Pamela,F,7476,1972.txt
Denise,F,7383,1972.txt
Michele,F,7377,1972.txt
Tonya,F,7244,1972.txt
Tara,F,7231,1972.txt
Teresa,F,7176,1972.txt
Rachel,F,6415,1972.txt
Stacey,F,6383,1972.txt
Melanie,F,6295,1972.txt
Deborah,F,6274,1972.txt
Brenda,F,6270,1972.txt
Donna,F,6262,1972.txt
Jessica,F,6210,1972.txt
Monica,F,6127,1972.txt
April,F,6121,1972.txt
Sarah,F,6113,1972.txt
Sharon,F,6110,1972.txt
Linda,F,5743,1972.txt
Dana,F,5607,1972.txt
Carrie,F,5421,1972.txt
Tanya,F,5402,1972.txt
Robin,F,5369,1972.txt
Cheryl,F,5135,1972.txt
Kathleen,F,5097,1972.txt
Barbara,F,5081,1972.txt
Crystal,F,5043,1972.txt
Rhonda,F,4999,1972.txt
Tiffany,F,4848,1972.txt
Jill,F,4825,1972.txt
Nancy,F,4816,1972.txt
Heidi,F,4723,1972.txt
Catherine,F,4685,1972.txt
Debra,F,4665,1972.txt
Kristin,F,4584,1972.txt
Theresa,F,4571,1972.txt
Katherine,F,4513,1972.txt
Sherry,F,4448,1972.txt
Holly,F,4376,1972.txt
Paula,F,4258,1972.txt
Danielle,F,4200,1972.txt
Christy,F,4190,1972.txt
Amanda,F,4181,1972.txt
Leslie,F,4181,1972.txt
Renee,F,4092,1972.txt
Gina,F,4057,1972.txt
Jacqueline,F,3802,1972.txt
Cindy,F,3737,1972.txt
Melinda,F,3671,1972.txt
Veronica,F,3565,1972.txt
Diana,F,3547,1972.txt
Tamara,F,3531,1972.txt
Kristen,F,3529,1972.txt
Anna,F,3447,1972.txt
Erica,F,3444,1972.txt
Tracey,F,3408,1972.txt
Yolanda,F,3397,1972.txt
Sheila,F,3394,1972.txt
Ann,F,3361,1972.txt
Suzanne,F,3302,1972.txt
Erin,F,3291,1972.txt
Shelly,F,3289,1972.txt
Margaret,F,3286,1972.txt
Alicia,F,3267,1972.txt
Jodi,F,3260,1972.txt
Laurie,F,3230,1972.txt
Victoria,F,3206,1972.txt
Valerie,F,3193,1972.txt
Sara,F,3182,1972.txt
Kristi,F,3132,1972.txt
Kathryn,F,3127,1972.txt
Regina,F,3104,1972.txt
Diane,F,3094,1972.txt
Carla,F,3082,1972.txt
Deanna,F,3038,1972.txt
