Mary,F,47676,1961.txt
Lisa,F,42702,1961.txt
Susan,F,37521,1961.txt
Linda,F,35577,1961.txt
Karen,F,34696,1961.txt
Patricia,F,28870,1961.txt
Donna,F,28670,1961.txt
Cynthia,F,24377,1961.txt
Sandra,F,24141,1961.txt
Deborah,F,24092,1961.txt
Brenda,F,23774,1961.txt
Barbara,F,22990,1961.txt
Debra,F,22151,1961.txt
Lori,F,21875,1961.txt
Pamela,F,21683,1961.txt
Nancy,F,20713,1961.txt
Sharon,F,20443,1961.txt
Teresa,F,18904,1961.txt
Elizabeth,F,18852,1961.txt
Cheryl,F,18289,1961.txt
Laura,F,17897,1961.txt
Kimberly,F,17354,1961.txt
Julie,F,17038,1961.txt
Carol,F,16668,1961.txt
Kathy,F,16379,1961.txt
Diane,F,16206,1961.txt
Robin,F,15643,1961.txt
Tammy,F,15528,1961.txt
Kathleen,F,15392,1961.txt
Denise,F,15378,1961.txt
Debbie,F,14880,1961.txt
Janet,F,13928,1961.txt
Cindy,F,13385,1961.txt
Michelle,F,12736,1961.txt
Theresa,F,11965,1961.txt
Kim,F,11368,1961.txt
Jacqueline,F,10985,1961.txt
Angela,F,10836,1961.txt
Christine,F,10587,1961.txt
Margaret,F,10547,1961.txt
Tina,F,10520,1961.txt
Carolyn,F,10503,1961.txt
Laurie,F,10428,1961.txt
Rebecca,F,10234,1961.txt
Kelly,F,9638,1961.txt
Rhonda,F,9465,1961.txt
Jennifer,F,9262,1961.txt
Catherine,F,9246,1961.txt
Dawn,F,9148,1961.txt
Connie,F,8983,1961.txt
Terri,F,8728,1961.txt
Janice,F,8720,1961.txt
Sherry,F,8359,1961.txt
Ann,F,8217,1961.txt
Cathy,F,8198,1961.txt
Diana,F,8190,1961.txt
Maria,F,7936,1961.txt
Judy,F,7917,1961.txt
Sheila,F,7794,1961.txt
Paula,F,7746,1961.txt
Wendy,F,7148,1961.txt
Joyce,F,7002,1961.txt
Michele,F,6990,1961.txt
Tracy,F,6988,1961.txt
Beth,F,6715,1961.txt
Beverly,F,6707,1961.txt
Valerie,F,6677,1961.txt
Amy,F,6614,1961.txt
Suzanne,F,6605,1961.txt
Wanda,F,6459,1961.txt
Lynn,F,6443,1961.txt
Jane,F,6362,1961.txt
Annette,F,6195,1961.txt
Jill,F,6133,1961.txt
Bonnie,F,6025,1961.txt
Vicki,F,5966,1961.txt
Carla,F,5816,1961.txt
Stephanie,F,5810,1961.txt
Renee,F,5780,1961.txt
Darlene,F,5727,1961.txt
Martha,F,5718,1961.txt
Gloria,F,5693,1961.txt
Judith,F,5688,1961.txt
Leslie,F,5669,1961.txt
Katherine,F,5631,1961.txt
Shirley,F,5630,1961.txt
Betty,F,5579,1961.txt
Peggy,F,5566,1961.txt
Joan,F,5548,1961.txt
Anne,F,5520,1961.txt
Anita,F,5500,1961.txt
Jean,F,5364,1961.txt
Kathryn,F,5227,1961.txt
Gail,F,4972,1961.txt
Melissa,F,4903,1961.txt
Ruth,F,4892,1961.txt
Ellen,F,4845,1961.txt
Regina,F,4759,1961.txt
Dorothy,F,4728,1961.txt
Anna,F,4667,1961.txt
Penny,F,4637,1961.txt
Joanne,F,4614,1961.txt
Virginia,F,4575,1961.txt
Maureen,F,4569,1961.txt
Rita,F,4527,1961.txt
Colleen,F,4514,1961.txt
Vickie,F,4401,1961.txt
Terry,F,4361,1961.txt
Marie,F,4345,1961.txt
Andrea,F,4321,1961.txt
Rose,F,4316,1961.txt
Jackie,F,4251,1961.txt
Sarah,F,4207,1961.txt
Victoria,F,4145,1961.txt
Becky,F,4095,1961.txt
Julia,F,3905,1961.txt
Gina,F,3870,1961.txt
Elaine,F,3867,1961.txt
Helen,F,3856,1961.txt
Phyllis,F,3838,1961.txt
Sherri,F,3806,1961.txt
Marilyn,F,3794,1961.txt
Melanie,F,3756,1961.txt
Sylvia,F,3746,1961.txt
Tamara,F,3731,1961.txt
Alice,F,3582,1961.txt
Yvonne,F,3553,1961.txt
Dana,F,3544,1961.txt
Melinda,F,3505,1961.txt
Sue,F,3505,1961.txt
Eileen,F,3490,1961.txt
Christina,F,3469,1961.txt
Sally,F,3463,1961.txt
Sandy,F,3420,1961.txt
Frances,F,3418,1961.txt
Monica,F,3390,1961.txt
Joann,F,3346,1961.txt
Jeanne,F,3327,1961.txt
Carrie,F,3180,1961.txt
Sheryl,F,3119,1961.txt
Shari,F,3117,1961.txt
Belinda,F,3115,1961.txt
Lorraine,F,3113,1961.txt
Pam,F,3082,1961.txt
Shelly,F,2995,1961.txt
Evelyn,F,2938,1961.txt
Charlotte,F,2935,1961.txt
Loretta,F,2926,1961.txt
Toni,F,2894,1961.txt
Charlene,F,2828,1961.txt
Tracey,F,2806,1961.txt
Jo,F,2794,1961.txt
Vanessa,F,2760,1961.txt
Veronica,F,2730,1961.txt
Marcia,F,2685,1961.txt
Deanna,F,2682,1961.txt
Patty,F,2648,1961.txt
Joy,F,2610,1961.txt
Glenda,F,2598,1961.txt
Holly,F,2574,1961.txt
Doris,F,2573,1961.txt
Roberta,F,2560,1961.txt
Jeanette,F,2556,1961.txt
Norma,F,2550,1961.txt
Gwendolyn,F,2534,1961.txt
Heidi,F,2521,1961.txt
Yolanda,F,2514,1961.txt
Sheri,F,2488,1961.txt
Carmen,F,2398,1961.txt
Lynne,F,2398,1961.txt
Jamie,F,2340,1961.txt
Melody,F,2271,1961.txt
Teri,F,2241,1961.txt
Tami,F,2225,1961.txt
Vicky,F,2209,1961.txt
Sara,F,2200,1961.txt
Caroline,F,2199,1961.txt
Dianne,F,2172,1961.txt
Marsha,F,2162,1961.txt
Shelley,F,2143,1961.txt
Rosemary,F,2128,1961.txt
Crystal,F,2115,1961.txt
Lois,F,2103,1961.txt
Audrey,F,2059,1961.txt
Patti,F,2059,1961.txt
Rachel,F,2056,1961.txt
Lynda,F,2036,1961.txt
Jan,F,2032,1961.txt
Shelia,F,2003,1961.txt
Juanita,F,1986,1961.txt
Tammie,F,1978,1961.txt
Kay,F,1956,1961.txt
Irene,F,1912,1961.txt
Vivian,F,1891,1961.txt
Karla,F,1872,1961.txt
Jodi,F,1848,1961.txt
Yvette,F,1848,1961.txt
Doreen,F,1846,1961.txt
Tonya,F,1840,1961.txt
Jody,F,1832,1961.txt
April,F,1807,1961.txt
Roxanne,F,1724,1961.txt
Darla,F,1713,1961.txt
Constance,F,1703,1961.txt
Carole,F,1678,1961.txt
Stacy,F,1676,1961.txt
Alicia,F,1671,1961.txt
Tanya,F,1648,1961.txt
Marianne,F,1647,1961.txt
Rosa,F,1645,1961.txt
Marlene,F,1639,1961.txt
Ramona,F,1628,1961.txt
Natalie,F,1625,1961.txt
Lydia,F,1575,1961.txt
Chris,F,1568,1961.txt
Arlene,F,1554,1961.txt
Sonya,F,1541,1961.txt
Louise,F,1539,1961.txt
Robyn,F,1536,1961.txt
Eva,F,1528,1961.txt
Dianna,F,1523,1961.txt
Lee,F,1492,1961.txt
Ronda,F,1486,1961.txt
June,F,1472,1961.txt
Felicia,F,1460,1961.txt
Jana,F,1458,1961.txt
Stacey,F,1452,1961.txt
Cassandra,F,1448,1961.txt
Gayle,F,1446,1961.txt
Grace,F,1442,1961.txt
Alison,F,1407,1961.txt
Jacquelyn,F,1395,1961.txt
Debora,F,1384,1961.txt
Sherrie,F,1369,1961.txt
Dolores,F,1339,1961.txt
Lora,F,1328,1961.txt
Cheri,F,1316,1961.txt
Esther,F,1313,1961.txt
Marjorie,F,1312,1961.txt
Lillian,F,1311,1961.txt
Annie,F,1301,1961.txt
Janine,F,1287,1961.txt
Maryann,F,1281,1961.txt
Geraldine,F,1280,1961.txt
Ruby,F,1275,1961.txt
Lynette,F,1269,1961.txt
Joni,F,1265,1961.txt
Lauren,F,1259,1961.txt
Kelley,F,1250,1961.txt
Jenny,F,1249,1961.txt
Nina,F,1238,1961.txt
Shannon,F,1235,1961.txt
Lorie,F,1219,1961.txt
Kimberley,F,1211,1961.txt
Bridget,F,1210,1961.txt
Bernadette,F,1207,1961.txt
Kristi,F,1203,1961.txt
Josephine,F,1202,1961.txt
Delores,F,1191,1961.txt
Allison,F,1180,1961.txt
Kristine,F,1174,1961.txt
Christy,F,1165,1961.txt
Claudia,F,1161,1961.txt
Edith,F,1161,1961.txt
Emily,F,1149,1961.txt
Margie,F,1141,1961.txt
Marla,F,1138,1961.txt
Pauline,F,1137,1961.txt
Betsy,F,1132,1961.txt
Erin,F,1132,1961.txt
Susie,F,1129,1961.txt
Nora,F,1119,1961.txt
Angie,F,1116,1961.txt
Terrie,F,1112,1961.txt
Kelli,F,1104,1961.txt
Heather,F,1103,1961.txt
Mona,F,1093,1961.txt
Priscilla,F,1089,1961.txt
Ginger,F,1083,1961.txt
Lucy,F,1083,1961.txt
Therese,F,1078,1961.txt
Lorrie,F,1058,1961.txt
Amanda,F,1057,1961.txt
Janie,F,1050,1961.txt
Gretchen,F,1045,1961.txt
Kerry,F,1040,1961.txt
Edna,F,1037,1961.txt
Rochelle,F,1036,1961.txt
Myra,F,1035,1961.txt
Georgia,F,1030,1961.txt
Patsy,F,1018,1961.txt
Antoinette,F,1007,1961.txt
Mildred,F,995,1961.txt
Sonia,F,984,1961.txt
Jayne,F,980,1961.txt
Rosemarie,F,966,1961.txt
Cecilia,F,962,1961.txt
Nadine,F,954,1961.txt
Miriam,F,946,1961.txt
Francine,F,942,1961.txt
Tara,F,941,1961.txt
Bonita,F,931,1961.txt
Cathleen,F,929,1961.txt
Marian,F,906,1961.txt
Shawn,F,899,1961.txt
Bobbie,F,895,1961.txt
Emma,F,888,1961.txt
Gwen,F,883,1961.txt
Patrice,F,883,1961.txt
Sabrina,F,883,1961.txt
Kari,F,881,1961.txt
Jeannie,F,880,1961.txt
Kellie,F,880,1961.txt
Clara,F,879,1961.txt
Jeannette,F,879,1961.txt
Traci,F,878,1961.txt
Katrina,F,875,1961.txt
Leticia,F,870,1961.txt
Sonja,F,867,1961.txt
Dora,F,866,1961.txt
Joanna,F,865,1961.txt
Vera,F,859,1961.txt
Rene,F,858,1961.txt
Celeste,F,854,1961.txt
Irma,F,842,1961.txt
Leigh,F,842,1961.txt
Kristin,F,821,1961.txt
Gladys,F,819,1961.txt
Lana,F,819,1961.txt
Claire,F,811,1961.txt
Lucinda,F,811,1961.txt
Leah,F,807,1961.txt
Deirdre,F,795,1961.txt
Alma,F,788,1961.txt
Faith,F,783,1961.txt
Candy,F,782,1961.txt
Molly,F,781,1961.txt
Paulette,F,773,1961.txt
Thelma,F,773,1961.txt
Dena,F,768,1961.txt
Trina,F,768,1961.txt
Beatrice,F,766,1961.txt
Bernice,F,764,1961.txt
Lesa,F,764,1961.txt
Laurel,F,757,1961.txt
Nanette,F,752,1961.txt
Eleanor,F,750,1961.txt
Marion,F,749,1961.txt
Candace,F,740,1961.txt
Bertha,F,738,1961.txt
Dina,F,734,1961.txt
Billie,F,733,1961.txt
Karin,F,731,1961.txt
Luann,F,729,1961.txt
