Jennifer,F,54342,1983.txt
Jessica,F,45282,1983.txt
Amanda,F,33753,1983.txt
Ashley,F,33293,1983.txt
Sarah,F,27231,1983.txt
Melissa,F,23473,1983.txt
Nicole,F,22397,1983.txt
Stephanie,F,22327,1983.txt
Heather,F,20747,1983.txt
Elizabeth,F,19843,1983.txt
Crystal,F,17902,1983.txt
Amy,F,17097,1983.txt
Michelle,F,16834,1983.txt
Tiffany,F,15960,1983.txt
Kimberly,F,15371,1983.txt
Christina,F,15361,1983.txt
Amber,F,14889,1983.txt
Erin,F,14838,1983.txt
Rebecca,F,14712,1983.txt
Rachel,F,14592,1983.txt
Megan,F,14125,1983.txt
Angela,F,13219,1983.txt
Laura,F,13196,1983.txt
Lauren,F,12946,1983.txt
Emily,F,12377,1983.txt
Kelly,F,11584,1983.txt
Lisa,F,11468,1983.txt
Jamie,F,11029,1983.txt
Danielle,F,10633,1983.txt
Andrea,F,10413,1983.txt
Sara,F,10086,1983.txt
Mary,F,9896,1983.txt
Erica,F,9711,1983.txt
Katherine,F,9682,1983.txt
Lindsey,F,8680,1983.txt
Lindsay,F,8620,1983.txt
Kristen,F,8617,1983.txt
Shannon,F,8426,1983.txt
April,F,8206,1983.txt
Samantha,F,7706,1983.txt
Alicia,F,7490,1983.txt
Kristin,F,7267,1983.txt
Maria,F,6845,1983.txt
Courtney,F,6747,1983.txt
Katie,F,6702,1983.txt
Julie,F,6654,1983.txt
Christine,F,6496,1983.txt
Holly,F,6388,1983.txt
Vanessa,F,6386,1983.txt
Kathryn,F,6370,1983.txt
Tara,F,6273,1983.txt
Natalie,F,5726,1983.txt
Jacqueline,F,5402,1983.txt
Monica,F,5402,1983.txt
Anna,F,5218,1983.txt
Brandi,F,5203,1983.txt
Brandy,F,5192,1983.txt
Victoria,F,5046,1983.txt
Allison,F,4972,1983.txt
Patricia,F,4923,1983.txt
Stacy,F,4678,1983.txt
Cynthia,F,4552,1983.txt
Kristina,F,4383,1983.txt
Brittany,F,4377,1983.txt
Carrie,F,4297,1983.txt
Catherine,F,4249,1983.txt
Leslie,F,4248,1983.txt
Veronica,F,4069,1983.txt
Diana,F,4037,1983.txt
Cassandra,F,4005,1983.txt
Natasha,F,3952,1983.txt
Kathleen,F,3924,1983.txt
Dana,F,3923,1983.txt
Valerie,F,3903,1983.txt
Meghan,F,3888,1983.txt
Stacey,F,3799,1983.txt
Karen,F,3789,1983.txt
Krystal,F,3716,1983.txt
Melanie,F,3550,1983.txt
Erika,F,3547,1983.txt
Kayla,F,3526,1983.txt
Leah,F,3482,1983.txt
Alexis,F,3463,1983.txt
Candice,F,3420,1983.txt
Julia,F,3383,1983.txt
Susan,F,3353,1983.txt
Misty,F,3189,1983.txt
Sandra,F,3173,1983.txt
Tracy,F,3158,1983.txt
Latoya,F,3151,1983.txt
Pamela,F,3030,1983.txt
Margaret,F,2943,1983.txt
Nichole,F,2927,1983.txt
Heidi,F,2915,1983.txt
Desiree,F,2914,1983.txt
Brooke,F,2862,1983.txt
Renee,F,2848,1983.txt
Jill,F,2788,1983.txt
Bethany,F,2766,1983.txt
Tina,F,2740,1983.txt
Kara,F,2714,1983.txt
Chelsea,F,2707,1983.txt
Teresa,F,2702,1983.txt
Candace,F,2697,1983.txt
Stefanie,F,2667,1983.txt
Dawn,F,2640,1983.txt
Sheena,F,2633,1983.txt
Katrina,F,2602,1983.txt
Denise,F,2571,1983.txt
Casey,F,2556,1983.txt
Sabrina,F,2554,1983.txt
Marquita,F,2543,1983.txt
Nancy,F,2520,1983.txt
Lori,F,2519,1983.txt
Jillian,F,2515,1983.txt
Alison,F,2491,1983.txt
Monique,F,2484,1983.txt
Miranda,F,2479,1983.txt
Linda,F,2474,1983.txt
Brenda,F,2431,1983.txt
Gina,F,2416,1983.txt
Theresa,F,2416,1983.txt
Rachael,F,2411,1983.txt
Hannah,F,2400,1983.txt
Wendy,F,2388,1983.txt
