Emily,F,26539,1999.txt
Hannah,F,21673,1999.txt
Alexis,F,19234,1999.txt
Sarah,F,19102,1999.txt
Samantha,F,19036,1999.txt
Ashley,F,18136,1999.txt
Madison,F,18053,1999.txt
Taylor,F,16905,1999.txt
Jessica,F,16348,1999.txt
Elizabeth,F,15341,1999.txt
Alyssa,F,14035,1999.txt
Lauren,F,13911,1999.txt
Kayla,F,13289,1999.txt
Brianna,F,12414,1999.txt
Megan,F,12225,1999.txt
Victoria,F,11871,1999.txt
Emma,F,11728,1999.txt
Abigail,F,11681,1999.txt
Rachel,F,11624,1999.txt
Olivia,F,11254,1999.txt
Jennifer,F,10613,1999.txt
Amanda,F,9742,1999.txt
Sydney,F,9648,1999.txt
Morgan,F,9606,1999.txt
Nicole,F,9515,1999.txt
Jasmine,F,9351,1999.txt
Grace,F,9178,1999.txt
Destiny,F,9172,1999.txt
Anna,F,9098,1999.txt
Julia,F,8751,1999.txt
Haley,F,8202,1999.txt
Alexandra,F,8164,1999.txt
Kaitlyn,F,8157,1999.txt
Natalie,F,8080,1999.txt
Brittany,F,7942,1999.txt
Katherine,F,7933,1999.txt
Stephanie,F,7691,1999.txt
Rebecca,F,7428,1999.txt
Maria,F,7029,1999.txt
Allison,F,7025,1999.txt
Amber,F,6840,1999.txt
Savannah,F,6805,1999.txt
Danielle,F,6751,1999.txt
Courtney,F,6557,1999.txt
Mary,F,6372,1999.txt
Gabrielle,F,6130,1999.txt
Brooke,F,6067,1999.txt
Jordan,F,5730,1999.txt
Sierra,F,5713,1999.txt
Sara,F,5622,1999.txt
Kimberly,F,5456,1999.txt
Mackenzie,F,5425,1999.txt
Sophia,F,5422,1999.txt
Hailey,F,5369,1999.txt
Katelyn,F,5309,1999.txt
Michelle,F,5303,1999.txt
Vanessa,F,5287,1999.txt
Erin,F,5223,1999.txt
Andrea,F,5069,1999.txt
Isabella,F,5059,1999.txt
Jenna,F,5043,1999.txt
Shelby,F,5017,1999.txt
Chloe,F,4965,1999.txt
Melissa,F,4830,1999.txt
Bailey,F,4809,1999.txt
Makayla,F,4790,1999.txt
Paige,F,4716,1999.txt
Mariah,F,4645,1999.txt
Kaylee,F,4578,1999.txt
Madeline,F,4571,1999.txt
Caroline,F,4472,1999.txt
Kelsey,F,4400,1999.txt
Marissa,F,4390,1999.txt
Breanna,F,4341,1999.txt
Christina,F,4296,1999.txt
Faith,F,4235,1999.txt
Autumn,F,4127,1999.txt
Kiara,F,4024,1999.txt
Jacqueline,F,3901,1999.txt
Tiffany,F,3888,1999.txt
Laura,F,3872,1999.txt
Briana,F,3838,1999.txt
Alexandria,F,3789,1999.txt
Cheyenne,F,3779,1999.txt
Mikayla,F,3734,1999.txt
Claire,F,3732,1999.txt
Cassandra,F,3728,1999.txt
Sabrina,F,3650,1999.txt
Alexa,F,3644,1999.txt
Angela,F,3631,1999.txt
Kathryn,F,3583,1999.txt
Katie,F,3529,1999.txt
Caitlin,F,3461,1999.txt
