Jessica,F,46475,1990.txt
Ashley,F,45558,1990.txt
Brittany,F,36538,1990.txt
Amanda,F,34408,1990.txt
Samantha,F,25866,1990.txt
Sarah,F,25816,1990.txt
Stephanie,F,24861,1990.txt
Jennifer,F,22226,1990.txt
Elizabeth,F,20744,1990.txt
Lauren,F,20500,1990.txt
Megan,F,20256,1990.txt
Emily,F,19363,1990.txt
Nicole,F,17951,1990.txt
Kayla,F,17538,1990.txt
Amber,F,15864,1990.txt
Rachel,F,15705,1990.txt
Courtney,F,15379,1990.txt
Danielle,F,14334,1990.txt
Heather,F,14220,1990.txt
Melissa,F,13996,1990.txt
Rebecca,F,13672,1990.txt
Michelle,F,13420,1990.txt
Tiffany,F,13159,1990.txt
Chelsea,F,12781,1990.txt
Christina,F,11926,1990.txt
Katherine,F,11624,1990.txt
Alyssa,F,11262,1990.txt
Jasmine,F,11035,1990.txt
Laura,F,10910,1990.txt
Hannah,F,10274,1990.txt
Kimberly,F,10194,1990.txt
Kelsey,F,9494,1990.txt
Victoria,F,9107,1990.txt
Sara,F,8974,1990.txt
Mary,F,8666,1990.txt
Erica,F,8605,1990.txt
Alexandra,F,8506,1990.txt
Amy,F,8461,1990.txt
Crystal,F,8218,1990.txt
Andrea,F,8212,1990.txt
Kelly,F,8135,1990.txt
Kristen,F,8073,1990.txt
Erin,F,7988,1990.txt
Brittney,F,7427,1990.txt
Anna,F,7288,1990.txt
Taylor,F,7257,1990.txt
Maria,F,7183,1990.txt
Allison,F,7132,1990.txt
Cassandra,F,7053,1990.txt
Caitlin,F,7026,1990.txt
Lindsey,F,6781,1990.txt
Angela,F,6664,1990.txt
Katie,F,6514,1990.txt
Alicia,F,6510,1990.txt
Jamie,F,6509,1990.txt
Vanessa,F,6406,1990.txt
Kathryn,F,6352,1990.txt
Morgan,F,6049,1990.txt
Jordan,F,5956,1990.txt
Whitney,F,5905,1990.txt
Brianna,F,5678,1990.txt
Christine,F,5675,1990.txt
Natalie,F,5633,1990.txt
Lisa,F,5345,1990.txt
Kristin,F,5303,1990.txt
Alexis,F,5256,1990.txt
Jacqueline,F,5237,1990.txt
Shannon,F,5189,1990.txt
Lindsay,F,5038,1990.txt
Brooke,F,4990,1990.txt
Catherine,F,4893,1990.txt
Olivia,F,4625,1990.txt
April,F,4572,1990.txt
Erika,F,4566,1990.txt
Katelyn,F,4487,1990.txt
Monica,F,4453,1990.txt
Kristina,F,4389,1990.txt
Kaitlyn,F,4313,1990.txt
Paige,F,4112,1990.txt
Molly,F,3964,1990.txt
Jenna,F,3958,1990.txt
Leah,F,3924,1990.txt
Julia,F,3910,1990.txt
Bianca,F,3827,1990.txt
Tara,F,3823,1990.txt
Melanie,F,3812,1990.txt
Marissa,F,3805,1990.txt
Cynthia,F,3794,1990.txt
Holly,F,3771,1990.txt
Abigail,F,3718,1990.txt
Meghan,F,3694,1990.txt
Kathleen,F,3673,1990.txt
Julie,F,3654,1990.txt
Ariel,F,3606,1990.txt
Alexandria,F,3594,1990.txt
Veronica,F,3587,1990.txt
Patricia,F,3578,1990.txt
Diana,F,3544,1990.txt
Gabrielle,F,3541,1990.txt
Shelby,F,3517,1990.txt
Kaitlin,F,3472,1990.txt
Margaret,F,3370,1990.txt
Brandi,F,3339,1990.txt
Krystal,F,3290,1990.txt
Natasha,F,3269,1990.txt
Casey,F,3261,1990.txt
Bethany,F,3235,1990.txt
Haley,F,3199,1990.txt
Briana,F,3067,1990.txt
Kara,F,3036,1990.txt
Rachael,F,3028,1990.txt
Miranda,F,2960,1990.txt
Breanna,F,2951,1990.txt
Dana,F,2935,1990.txt
Leslie,F,2828,1990.txt
Caroline,F,2820,1990.txt
Kendra,F,2788,1990.txt
Sabrina,F,2722,1990.txt
Angelica,F,2717,1990.txt
Karen,F,2716,1990.txt
Felicia,F,2702,1990.txt
Jillian,F,2677,1990.txt
Brenda,F,2633,1990.txt
Ana,F,2610,1990.txt
Desiree,F,2574,1990.txt
Meagan,F,2530,1990.txt
Katrina,F,2479,1990.txt
Chelsey,F,2447,1990.txt
Valerie,F,2427,1990.txt
Emma,F,2417,1990.txt
Nancy,F,2384,1990.txt
Alison,F,2362,1990.txt
Monique,F,2362,1990.txt
Sandra,F,2344,1990.txt
Alisha,F,2343,1990.txt
Britney,F,2293,1990.txt
Brandy,F,2263,1990.txt
Joanna,F,2231,1990.txt
Gina,F,2208,1990.txt
Grace,F,2185,1990.txt
Sierra,F,2168,1990.txt
Candace,F,2164,1990.txt
Jaclyn,F,2155,1990.txt
Adriana,F,2150,1990.txt
Krista,F,2143,1990.txt
Alexa,F,2131,1990.txt
Candice,F,2116,1990.txt
Lacey,F,2047,1990.txt
Rebekah,F,2043,1990.txt
Sydney,F,2028,1990.txt
Nichole,F,1992,1990.txt
Denise,F,1956,1990.txt
Dominique,F,1946,1990.txt
Ashlee,F,1941,1990.txt
Anne,F,1926,1990.txt
Yesenia,F,1923,1990.txt
Kirsten,F,1869,1990.txt
Claire,F,1854,1990.txt
Deanna,F,1854,1990.txt
Colleen,F,1808,1990.txt
Audrey,F,1797,1990.txt
Mallory,F,1782,1990.txt
Carly,F,1777,1990.txt
Tabitha,F,1766,1990.txt
Cristina,F,1762,1990.txt
Raven,F,1758,1990.txt
Priscilla,F,1754,1990.txt
Stacey,F,1736,1990.txt
Carolyn,F,1715,1990.txt
Carrie,F,1707,1990.txt
Kiara,F,1690,1990.txt
Susan,F,1687,1990.txt
Stacy,F,1669,1990.txt
Angel,F,1662,1990.txt
Linda,F,1659,1990.txt
Mercedes,F,1654,1990.txt
Autumn,F,1652,1990.txt
Ashleigh,F,1623,1990.txt
Kylie,F,1612,1990.txt
Teresa,F,1611,1990.txt
Gabriela,F,1604,1990.txt
Kelli,F,1603,1990.txt
Caitlyn,F,1585,1990.txt
Renee,F,1573,1990.txt
Arielle,F,1569,1990.txt
Cindy,F,1568,1990.txt
Ebony,F,1566,1990.txt
Justine,F,1565,1990.txt
Karina,F,1561,1990.txt
Meredith,F,1555,1990.txt
Bridget,F,1546,1990.txt
Hillary,F,1524,1990.txt
Daisy,F,1520,1990.txt
Amelia,F,1511,1990.txt
Mayra,F,1503,1990.txt
Theresa,F,1499,1990.txt
Claudia,F,1494,1990.txt
Madeline,F,1492,1990.txt
Sasha,F,1490,1990.txt
Heidi,F,1465,1990.txt
Robin,F,1413,1990.txt
Destiny,F,1408,1990.txt
Madison,F,1407,1990.txt
Lydia,F,1405,1990.txt
Savannah,F,1402,1990.txt
Wendy,F,1398,1990.txt
Barbara,F,1388,1990.txt
Melinda,F,1381,1990.txt
