Mary,F,51474,1960.txt
Susan,F,39200,1960.txt
Linda,F,37314,1960.txt
Karen,F,36376,1960.txt
Donna,F,34133,1960.txt
Lisa,F,33702,1960.txt
Patricia,F,32102,1960.txt
Debra,F,26737,1960.txt
Cynthia,F,26725,1960.txt
Deborah,F,25264,1960.txt
Sandra,F,24571,1960.txt
Barbara,F,24444,1960.txt
Brenda,F,23959,1960.txt
Pamela,F,22093,1960.txt
Nancy,F,21896,1960.txt
Sharon,F,20424,1960.txt
Cheryl,F,19126,1960.txt
Elizabeth,F,18858,1960.txt
Teresa,F,18835,1960.txt
Lori,F,18685,1960.txt
Kathy,F,18481,1960.txt
Diane,F,17900,1960.txt
Carol,F,17460,1960.txt
Laura,F,17061,1960.txt
Debbie,F,17055,1960.txt
Kimberly,F,16854,1960.txt
Kathleen,F,16084,1960.txt
Julie,F,16079,1960.txt
Denise,F,15065,1960.txt
Cindy,F,14949,1960.txt
Tammy,F,14310,1960.txt
Janet,F,14251,1960.txt
Robin,F,13979,1960.txt
Kim,F,12474,1960.txt
Theresa,F,11845,1960.txt
Margaret,F,11367,1960.txt
Laurie,F,10145,1960.txt
Rebecca,F,9967,1960.txt
Michelle,F,9896,1960.txt
Christine,F,9881,1960.txt
Janice,F,9624,1960.txt
Catherine,F,9536,1960.txt
Carolyn,F,9404,1960.txt
Rhonda,F,9260,1960.txt
Cathy,F,9137,1960.txt
Tina,F,9128,1960.txt
Connie,F,8877,1960.txt
Judy,F,8863,1960.txt
Terri,F,8745,1960.txt
Angela,F,8682,1960.txt
Kelly,F,8680,1960.txt
Ann,F,8676,1960.txt
Diana,F,8328,1960.txt
Sherry,F,8310,1960.txt
Paula,F,8066,1960.txt
Sheila,F,7906,1960.txt
Dawn,F,7814,1960.txt
Joyce,F,7752,1960.txt
Maria,F,7528,1960.txt
Beverly,F,7388,1960.txt
Jennifer,F,7245,1960.txt
Annette,F,7135,1960.txt
Wendy,F,6870,1960.txt
Lynn,F,6852,1960.txt
Valerie,F,6716,1960.txt
Wanda,F,6678,1960.txt
Jane,F,6584,1960.txt
Betty,F,6502,1960.txt
Peggy,F,6432,1960.txt
Shirley,F,6411,1960.txt
Bonnie,F,6394,1960.txt
Beth,F,6259,1960.txt
Vicki,F,6161,1960.txt
Judith,F,6148,1960.txt
Darlene,F,6101,1960.txt
Jill,F,6018,1960.txt
Amy,F,5974,1960.txt
Suzanne,F,5969,1960.txt
Gloria,F,5954,1960.txt
Joan,F,5879,1960.txt
Katherine,F,5877,1960.txt
Kathryn,F,5868,1960.txt
Martha,F,5831,1960.txt
Tracy,F,5766,1960.txt
Jacqueline,F,5651,1960.txt
Anita,F,5638,1960.txt
Jean,F,5638,1960.txt
Anne,F,5631,1960.txt
Michele,F,5611,1960.txt
Gail,F,5419,1960.txt
Stephanie,F,5267,1960.txt
Leslie,F,5240,1960.txt
Renee,F,5207,1960.txt
Ellen,F,5139,1960.txt
Dorothy,F,5076,1960.txt
Rita,F,5029,1960.txt
Ruth,F,4943,1960.txt
Rose,F,4887,1960.txt
Joanne,F,4875,1960.txt
Vickie,F,4859,1960.txt
Terry,F,4842,1960.txt
Virginia,F,4788,1960.txt
Marie,F,4722,1960.txt
Anna,F,4655,1960.txt
Regina,F,4586,1960.txt
Maureen,F,4521,1960.txt
Colleen,F,4448,1960.txt
Phyllis,F,4434,1960.txt
Melissa,F,4415,1960.txt
Carla,F,4375,1960.txt
Becky,F,4324,1960.txt
Elaine,F,4315,1960.txt
Penny,F,4308,1960.txt
Victoria,F,4298,1960.txt
Andrea,F,4219,1960.txt
Sarah,F,4204,1960.txt
Marilyn,F,4070,1960.txt
Helen,F,4069,1960.txt
Alice,F,4050,1960.txt
Sue,F,4010,1960.txt
Sylvia,F,3823,1960.txt
Julia,F,3785,1960.txt
