Jennifer,F,62451,1973.txt
Amy,F,26964,1973.txt
Michelle,F,26931,1973.txt
Kimberly,F,23532,1973.txt
Lisa,F,22669,1973.txt
Melissa,F,22480,1973.txt
Angela,F,20896,1973.txt
Heather,F,19350,1973.txt
Stephanie,F,17261,1973.txt
Rebecca,F,14870,1973.txt
Nicole,F,13925,1973.txt
Julie,F,12787,1973.txt
Elizabeth,F,12358,1973.txt
Mary,F,12318,1973.txt
Tammy,F,11244,1973.txt
Christina,F,10889,1973.txt
Christine,F,10550,1973.txt
Kelly,F,10517,1973.txt
Laura,F,10341,1973.txt
Tracy,F,9910,1973.txt
Dawn,F,9890,1973.txt
Shannon,F,9804,1973.txt
Karen,F,9356,1973.txt
Tina,F,9308,1973.txt
Susan,F,9284,1973.txt
Cynthia,F,8744,1973.txt
Patricia,F,8475,1973.txt
Lori,F,8472,1973.txt
Wendy,F,7813,1973.txt
Andrea,F,7767,1973.txt
Maria,F,7651,1973.txt
Stacy,F,7339,1973.txt
April,F,7263,1973.txt
Jessica,F,7226,1973.txt
Sarah,F,7216,1973.txt
Tonya,F,7180,1973.txt
Tara,F,6707,1973.txt
Denise,F,6617,1973.txt
Sandra,F,6584,1973.txt
Monica,F,6375,1973.txt
Stacey,F,6250,1973.txt
Rachel,F,6106,1973.txt
Melanie,F,6079,1973.txt
Michele,F,5996,1973.txt
Teresa,F,5987,1973.txt
Carrie,F,5836,1973.txt
Pamela,F,5814,1973.txt
Crystal,F,5771,1973.txt
Danielle,F,5650,1973.txt
Tanya,F,5630,1973.txt
Amanda,F,5625,1973.txt
Tiffany,F,5499,1973.txt
Brenda,F,5382,1973.txt
Holly,F,5115,1973.txt
Donna,F,5059,1973.txt
Deborah,F,4982,1973.txt
Sharon,F,4964,1973.txt
Kristen,F,4937,1973.txt
Dana,F,4932,1973.txt
Robin,F,4806,1973.txt
Linda,F,4730,1973.txt
Jill,F,4539,1973.txt
Barbara,F,4437,1973.txt
Katherine,F,4419,1973.txt
Heidi,F,4395,1973.txt
Tamara,F,4286,1973.txt
Catherine,F,4265,1973.txt
Kathleen,F,4248,1973.txt
Theresa,F,4178,1973.txt
Rhonda,F,4163,1973.txt
Veronica,F,4151,1973.txt
Melinda,F,4144,1973.txt
Christy,F,4121,1973.txt
Cheryl,F,4011,1973.txt
Leslie,F,3954,1973.txt
Sherry,F,3953,1973.txt
Nancy,F,3942,1973.txt
Kristin,F,3905,1973.txt
Erin,F,3878,1973.txt
Renee,F,3846,1973.txt
Erica,F,3798,1973.txt
Brandy,F,3714,1973.txt
Gina,F,3699,1973.txt
Debra,F,3652,1973.txt
Diana,F,3521,1973.txt
Paula,F,3504,1973.txt
Jacqueline,F,3500,1973.txt
Anna,F,3496,1973.txt
Sara,F,3480,1973.txt
Misty,F,3475,1973.txt
Alicia,F,3433,1973.txt
Cindy,F,3284,1973.txt
Ann,F,3255,1973.txt
Margaret,F,3168,1973.txt
Victoria,F,3071,1973.txt
Valerie,F,3042,1973.txt
Kristina,F,3038,1973.txt
Suzanne,F,3037,1973.txt
Emily,F,3028,1973.txt
Jodi,F,3024,1973.txt
Sheila,F,3000,1973.txt
Tracey,F,2978,1973.txt
Jamie,F,2953,1973.txt
Shelly,F,2911,1973.txt
Allison,F,2905,1973.txt
Laurie,F,2894,1973.txt
Kathryn,F,2882,1973.txt
Kristi,F,2846,1973.txt
Brandi,F,2843,1973.txt
Regina,F,2843,1973.txt
Deanna,F,2795,1973.txt
Bridget,F,2765,1973.txt
Yolanda,F,2753,1973.txt
Carla,F,2687,1973.txt
Diane,F,2604,1973.txt
Carolyn,F,2570,1973.txt
Beth,F,2564,1973.txt
Katrina,F,2524,1973.txt
Janet,F,2521,1973.txt
Katina,F,2474,1973.txt
Carol,F,2459,1973.txt
Anne,F,2451,1973.txt
Tricia,F,2387,1973.txt
Kathy,F,2371,1973.txt
Colleen,F,2307,1973.txt
Aimee,F,2281,1973.txt
Traci,F,2259,1973.txt
Shelley,F,2258,1973.txt
Kim,F,2194,1973.txt
Amber,F,2182,1973.txt
Sonya,F,2169,1973.txt
Erika,F,2155,1973.txt
Kristine,F,2149,1973.txt
Vanessa,F,2147,1973.txt
Samantha,F,2118,1973.txt
Julia,F,2092,1973.txt
Terri,F,2087,1973.txt
Felicia,F,2070,1973.txt
Jenny,F,2067,1973.txt
Natalie,F,2059,1973.txt
Megan,F,2023,1973.txt
Anita,F,1987,1973.txt
Krista,F,1954,1973.txt
Connie,F,1939,1973.txt
Lynn,F,1934,1973.txt
Alison,F,1927,1973.txt
Kristy,F,1890,1973.txt
Kerry,F,1874,1973.txt
Sherri,F,1852,1973.txt
Stacie,F,1839,1973.txt
Cassandra,F,1816,1973.txt
Virginia,F,1816,1973.txt
Angel,F,1815,1973.txt
Monique,F,1803,1973.txt
Natasha,F,1783,1973.txt
Carmen,F,1757,1973.txt
Kelli,F,1726,1973.txt
Martha,F,1725,1973.txt
Yvonne,F,1721,1973.txt
Nichole,F,1720,1973.txt
Kristie,F,1709,1973.txt
Joy,F,1697,1973.txt
Bonnie,F,1687,1973.txt
Jody,F,1687,1973.txt
Sheri,F,1667,1973.txt
Joanna,F,1662,1973.txt
Kara,F,1629,1973.txt
Tracie,F,1625,1973.txt
Marie,F,1618,1973.txt
Becky,F,1612,1973.txt
