Emily,F,23937,2005.txt
Emma,F,20339,2005.txt
Madison,F,19566,2005.txt
Abigail,F,15749,2005.txt
Olivia,F,15691,2005.txt
Isabella,F,15183,2005.txt
Hannah,F,14845,2005.txt
Samantha,F,13636,2005.txt
Ava,F,13605,2005.txt
Ashley,F,13274,2005.txt
Elizabeth,F,12729,2005.txt
Sophia,F,12671,2005.txt
Alexis,F,11971,2005.txt
Grace,F,11861,2005.txt
Sarah,F,11532,2005.txt
Alyssa,F,10889,2005.txt
Mia,F,10843,2005.txt
Natalie,F,10733,2005.txt
Chloe,F,9593,2005.txt
Brianna,F,9362,2005.txt
Lauren,F,9247,2005.txt
Anna,F,9101,2005.txt
Ella,F,9062,2005.txt
Taylor,F,8671,2005.txt
Kayla,F,8614,2005.txt
Hailey,F,8589,2005.txt
Jessica,F,8111,2005.txt
Victoria,F,7955,2005.txt
Jasmine,F,7866,2005.txt
Sydney,F,7376,2005.txt
Julia,F,7085,2005.txt
Destiny,F,6886,2005.txt
Morgan,F,6748,2005.txt
Kaitlyn,F,6521,2005.txt
Savannah,F,6480,2005.txt
Katherine,F,6390,2005.txt
Alexandra,F,6317,2005.txt
Rachel,F,6213,2005.txt
Lily,F,6088,2005.txt
Kaylee,F,5865,2005.txt
Megan,F,5856,2005.txt
Jennifer,F,5836,2005.txt
Angelina,F,5809,2005.txt
Makayla,F,5723,2005.txt
Allison,F,5634,2005.txt
Maria,F,5593,2005.txt
Brooke,F,5565,2005.txt
Trinity,F,5449,2005.txt
Faith,F,5248,2005.txt
Lillian,F,5212,2005.txt
Mackenzie,F,5193,2005.txt
Sofia,F,5161,2005.txt
Haley,F,5125,2005.txt
Riley,F,5124,2005.txt
Gabrielle,F,5016,2005.txt
Nicole,F,4987,2005.txt
Kylie,F,4965,2005.txt
Zoe,F,4960,2005.txt
Katelyn,F,4927,2005.txt
Paige,F,4904,2005.txt
Gabriella,F,4820,2005.txt
Jenna,F,4793,2005.txt
Kimberly,F,4750,2005.txt
Stephanie,F,4700,2005.txt
Andrea,F,4667,2005.txt
Alexa,F,4663,2005.txt
Avery,F,4652,2005.txt
