Emily,F,25033,2004.txt
Emma,F,21606,2004.txt
Madison,F,20622,2004.txt
Olivia,F,16105,2004.txt
Hannah,F,15604,2004.txt
Abigail,F,15424,2004.txt
Isabella,F,15016,2004.txt
Ashley,F,14372,2004.txt
Samantha,F,13782,2004.txt
Elizabeth,F,13560,2004.txt
Alexis,F,13470,2004.txt
Sarah,F,12735,2004.txt
Grace,F,12531,2004.txt
Alyssa,F,12103,2004.txt
Sophia,F,10915,2004.txt
Lauren,F,9981,2004.txt
Brianna,F,9800,2004.txt
Kayla,F,9768,2004.txt
Natalie,F,9687,2004.txt
Anna,F,9514,2004.txt
Jessica,F,9471,2004.txt
Taylor,F,9303,2004.txt
Chloe,F,8724,2004.txt
Hailey,F,8683,2004.txt
Ava,F,8644,2004.txt
Jasmine,F,8486,2004.txt
Sydney,F,8364,2004.txt
Victoria,F,8274,2004.txt
Ella,F,8237,2004.txt
Mia,F,7397,2004.txt
Morgan,F,7294,2004.txt
Julia,F,7145,2004.txt
Kaitlyn,F,6987,2004.txt
Rachel,F,6914,2004.txt
Katherine,F,6738,2004.txt
Megan,F,6686,2004.txt
Alexandra,F,6622,2004.txt
Destiny,F,6546,2004.txt
Jennifer,F,6541,2004.txt
Allison,F,5872,2004.txt
Savannah,F,5811,2004.txt
Maria,F,5752,2004.txt
Nicole,F,5738,2004.txt
Mackenzie,F,5726,2004.txt
Haley,F,5724,2004.txt
Brooke,F,5711,2004.txt
Makayla,F,5663,2004.txt
Trinity,F,5632,2004.txt
Kylie,F,5555,2004.txt
Kaylee,F,5441,2004.txt
Paige,F,5437,2004.txt
Faith,F,5416,2004.txt
Lily,F,5400,2004.txt
Zoe,F,5363,2004.txt
Stephanie,F,5181,2004.txt
Jenna,F,5175,2004.txt
Andrea,F,5054,2004.txt
Riley,F,4982,2004.txt
Katelyn,F,4950,2004.txt
Angelina,F,4910,2004.txt
Kimberly,F,4843,2004.txt
Mary,F,4809,2004.txt
Madeline,F,4764,2004.txt
Leah,F,4742,2004.txt
Lillian,F,4732,2004.txt
Michelle,F,4715,2004.txt
Amanda,F,4679,2004.txt
Sara,F,4503,2004.txt
Sofia,F,4474,2004.txt
Rebecca,F,4456,2004.txt
Jordan,F,4445,2004.txt
Alexa,F,4439,2004.txt
Gabrielle,F,4419,2004.txt
Caroline,F,4377,2004.txt
Vanessa,F,4347,2004.txt
Gabriella,F,4253,2004.txt
Avery,F,4042,2004.txt
Marissa,F,4006,2004.txt
Ariana,F,3995,2004.txt
Audrey,F,3902,2004.txt
Jada,F,3889,2004.txt
Autumn,F,3864,2004.txt
Maya,F,3766,2004.txt
Evelyn,F,3763,2004.txt
Jocelyn,F,3742,2004.txt
Arianna,F,3684,2004.txt
Isabel,F,3636,2004.txt
Amber,F,3635,2004.txt
Melanie,F,3580,2004.txt
Diana,F,3554,2004.txt
Danielle,F,3528,2004.txt
Sierra,F,3520,2004.txt
Leslie,F,3499,2004.txt
Aaliyah,F,3488,2004.txt
Erin,F,3366,2004.txt
Amelia,F,3350,2004.txt
Molly,F,3343,2004.txt
Melissa,F,3334,2004.txt
